Sample_ID,9_neg,6_neg,17_neg,8_neg,12_neg,13_neg,11_neg,19_neg,24_neg,44_neg,26_neg,37_neg,50_neg,47_neg,59_neg,61_neg,63_neg,65_neg,66_neg,67_neg,3_neg,14_neg,4_neg,23_neg,21_neg,10_neg,33_neg,31_neg,32_neg,22_neg,35_neg,27_neg,30_neg,34_neg,40_neg,29_neg,48_neg,51_neg,52_neg,38_neg,36_neg,56_neg,45_neg,46_neg,58_neg,49_neg,41_neg,54_neg,28_neg,15_neg,2_neg
Class,MD,MD,MD,MD,MD,MD,MD,MD,MD,MD,MD,MD,MD,MD,MD,MD,MD,MD,MD,MD,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,QC,QC,QC,QC,QC
10901/677.1737mz/8.52min,253592.1749,94843.03879,422433.6983,65872.50622,86197.02751,203415.3639,59959.57451,528765.4403,567481.4928,560294.7883,898825.7031,393629.4948,268533.2008,441132.605,347838.9792,82330.24183,283915.3591,195572.3868,385770.3915,321688.1419,4157.070285,34192.80846,49814.05236,1457.518543,189833.4581,70552.02618,48300.49827,138300.1455,305235.3938,113950.361,1576.622157,328397.9103,68445.58792,144756.1061,2100.172115,177757.0504,78922.96121,53100.35772,150268.6956,304224.0412,401117.7495,103905.3016,356830.3771,376609.5758,239355.6327,321059.0058,121206.1722,150406.8437,137263.8089,96790.55213,156404.4108
10985/621.2155mz/10.73min,142225.6242,25207.80202,124500.2807,17645.59213,38192.60632,99703.42312,23901.27805,208038.8113,522880.2241,627629.6802,277990.408,77842.30611,201431.6383,378937.5447,105133.2923,37693.76898,75719.20602,82384.76703,181040.5637,229737.6384,45010.86043,29661.42002,217422.1489,324218.5756,44141.78097,12720.47895,277800.4466,48682.15268,253963.1563,543850.2238,264895.0167,312904.6418,942460.421,349773.231,175252.2287,16018.21589,408608.1252,625647.018,382940.6879,821545.4774,226391.684,263698.1074,924902.3692,728994.5255,64030.08782,49149.92213,152456.6466,96574.61402,208428.0639,167752.0173,133767.3484
11030/1385.9014mz/7.67min,3870.221119,3666.119148,3467.808425,3081.66641,4708.787705,4132.590622,4435.290852,1273.44588,1149.639359,1626.46529,1011.808455,2131.620931,1728.321626,1208.900256,5556.70613,5474.088201,2143.998581,2306.841466,1527.917449,1263.272936,4157.070285,2724.573844,1948.056761,1457.518543,1426.464484,1947.758154,3496388.744,1793.558002,21756270.25,1352.569231,1576.622157,9016226.37,1253.945799,187053.8761,2100.172115,1160.888872,154741.3024,1568.44613,139805.9515,907.1596693,887.6039126,2289.72417,833.7472172,866.8446036,945.8622829,805.6321565,652026.2012,911005.1648,940362.0457,652964.395,897133.4296
11041/923.8974mz/7.67min,3870.221119,3666.119148,3467.808425,3081.66641,4708.787705,4132.590622,4435.290852,64994.18741,1149.639359,102740.7009,418202.0757,2131.620931,1728.321626,1208.900256,5556.70613,5474.088201,2143.998581,2306.841466,1527.917449,1263.272936,4157.070285,2724.573844,1948.056761,1457.518543,1426.464484,1947.758154,5179304.143,1793.558002,8999714.65,1352.569231,1576.622157,3152846.154,1253.945799,842814.9104,2100.172115,1160.888872,782189.1189,1568.44613,773054.7167,907.1596693,69258.76929,2289.72417,833.7472172,866.8446036,945.8622829,805.6321565,814459.2682,690075.2412,880015.5506,1194281.526,1123715.988
11115/441.2427mz/12.23min,3218877.338,1612379.316,5287281.824,4036034.82,2257894.711,3598152.745,2346852.681,23237329.91,47909577.38,43917026.78,21706588.26,7589004.834,5620521.169,35474104.62,5409984.328,1460993.304,5581126.556,4653710.716,14521322.03,20715377.36,6081623.357,10095730.92,3490488.149,35042309.08,41858333.71,22159393.46,51996904.96,36045167.35,22730431.61,61869617.25,34990016.45,18294612.14,42516301.16,23673967.3,44278715.53,2840047.371,17163296.76,57627514.29,22688832.49,52904046.41,28891304.45,2923119.382,45333265.4,40506477.3,4233076.031,5238626.858,15748142.34,15464079.21,15392000,14961775.49,15102672
11142/517.1553mz/7.48min,134519.3632,421733.1054,358966.8787,347058.4367,306866.9059,92806.03844,218211.2263,445864.538,214073.9863,161267.4922,96907.86042,53007.47374,85781.86415,305552.6386,181214.4643,89931.69631,190105.6324,487824.1392,118937.5812,75149.90144,334025.7596,469713.0346,272633.2355,75634.84267,59351.46707,1104324.278,2495.437936,82091.7278,264003.4836,1352.569231,35664.21065,114036.7556,120172.8888,330046.6413,122833.1284,29805.72534,465977.7254,790319.7371,452006.7535,901678.5406,203247.3395,172428.8258,24617.6829,121946.0533,29312.47672,49194.19592,140148.4516,47084.3307,300546.931,28771.88817,116178.7444
11229/549.0555mz/7.66min,288608.815,1130209.563,29672.57618,125099.5626,900603.6222,2108535.21,34750.43118,1274260.109,1097475.791,561618.3101,2105475.308,2131.620931,1616487.314,693707.7093,36106.8644,685001.6005,1759403.262,14473.37848,766292.9824,296122.3744,72256.90163,119877.2792,2308299.301,125372.4279,121403.1089,364436.3683,858309.4079,87231.53702,469351.9841,476471.2843,138774.3872,739937.5104,2212615.048,377962.8859,36749.67844,191361.5372,695517.7597,525732.9819,1663039.692,6669.079925,126878.4353,2442605.248,833.7472172,866.8446036,237832.4396,245510.4367,454299.718,268634.3517,154723.4943,147950.0303,570029.3914
11253/579.1558mz/7.75min,488843.4889,302884.4598,2029590.86,1138816.255,3299772.38,2995670.447,1262237.987,1476298.225,722581.9407,927903.647,2669619.101,9287596.88,2797294.343,575680.1737,1752887.533,568750.9724,2700803.851,5853368.838,924702.7927,393567.181,3834060.326,582504.5856,932572.2094,1062020.923,76152.08653,922693.3679,689749.707,180084.8646,835514.9051,44467.47113,1489218,389927.6822,36785.00865,102092.6043,583302.1455,169463.9735,38807.50833,23773.98885,125048.2364,1369528.421,637107.1724,1472590.458,1471309.345,741364.8363,179076.4732,227951.2073,707368.9921,716974.9383,886517.0996,788657.3267,823611.6165
11277/162.8925mz/6.97min,966793.544,313488.2722,752697.9234,568524.3099,939528.7989,744729.1714,1286073.642,236603.3625,275239.824,214619.7944,153106.2346,578875.7481,301505.9776,145847.1961,731371.8323,710342.2962,619140.8123,486555.0893,296290.3076,168205.2321,2399712.791,412924.6438,468006.558,146179.3718,165977.9037,199435.8558,633953.5128,436902.607,407719.7411,347402.9683,147273.346,945.1038628,288649.171,342134.0334,364799.7487,306002.3813,336687.9695,682781.9611,172156.8611,907.1596693,215560.3054,693741.5988,53399.05486,80330.50938,142590.813,98951.53662,64309.20493,57299.88096,66991.82098,63949.59073,100051.282
11384/401.1477mz/7.39min,274575.9028,325771.7617,105938.4147,90808.14256,667346.7223,105072.6721,262978.2683,143170.5075,91567.41336,160841.8108,109232.0449,135165.2123,43825.58682,77628.83824,119474.0312,496475.6806,110257.1795,191153.6318,77315.18421,134944.2356,432154.6317,258954.3546,386533.1507,165639.182,325406.646,330006.0981,29513.42243,158896.2066,129003.9603,297488.3587,264928.3991,114380.1402,139766.2571,181046.9234,95424.72656,95292.51739,218510.8598,126206.23,142444.8874,219152.8807,375025.2039,165411.8096,231007.57,152219.7512,212213.527,248708.221,71065.4936,57129.56724,82301.20461,60473.06824,99179.08716
11388/439.1331mz/5.60min,2485445.888,668720.4268,2663009.414,1576609.522,1978430.352,1149118.846,2670323.391,9343589.784,5666623.154,7817295.569,8611219.521,3016563.703,157625.9025,4139600.45,3242752.066,438015.9664,509335.5956,2149605.858,6430198.19,2768218.506,2511743.712,2208850.998,662001.9502,4034266.9,4431680.825,640881.1954,766529.147,3713691.455,1965998.992,265935.4624,4523604.806,3092143.978,187774.4236,2685847.638,3397121.441,2758236.213,2848545.751,210067.8987,2869372.332,342072.1594,5581449.61,925636.0761,110332.1361,226450.1206,3416343.233,4718126.225,1663618.608,1636897.8,1593350.107,1171931.392,1641694.368
11436/733.1024mz/6.91min,162445.448,3666.119148,3467.808425,3081.66641,111562.0546,4132.590622,4435.290852,16760.43117,11788.22614,22302.84917,21299.06986,9512.911606,26190.83293,50988.00148,5556.70613,93139712.49,2143.998581,2306.841466,1527.917449,39588.37851,7211243.042,2115959.337,290152.5462,1848058.297,932750.7933,1415873.188,656665.3692,12464851.39,17859624.83,574171.584,759411.6425,11520423.43,973295.9358,6274034.211,263915.3037,1160.888872,9257727.477,2538002.77,24657.55928,907.1596693,13460721.39,70988.13776,833.7472172,866.8446036,3061001.895,9653782.113,3630073.593,434053.955,161853.8707,232340.0082,115151.4287
11437/733.1024mz/6.91min,162445.448,3666.119148,3467.808425,3081.66641,111562.0546,4132.590622,4435.290852,16760.43117,11788.22614,22302.84917,21299.06986,9512.911606,26190.83293,50988.00148,5556.70613,93139712.49,2143.998581,2306.841466,1527.917449,39588.37851,7211243.042,2115959.337,290152.5462,1848058.297,932750.7933,1415873.188,656665.3692,2529254.071,17859624.83,574171.584,759411.6425,11520423.43,973295.9358,6274034.211,263915.3037,1160.888872,9257727.477,2538002.77,24657.55928,907.1596693,13460721.39,70988.13776,833.7472172,866.8446036,3061001.895,9653782.113,3630073.593,434053.955,161853.8707,232340.0082,115151.4287
11458/475.1005mz/8.64min,150609.2938,326268.1345,3467.808425,72368.17672,275523.0965,17214.76591,17731.62528,1102104.435,320226.8344,1626.46529,795849.8916,56053.81667,1728.321626,501842.1576,5556.70613,283862.1667,2143.998581,38176.43318,731124.8963,291779.1681,1030225.913,599251.0697,162402.5428,535759.3556,763647.2989,262452.987,2495.437936,658531.4338,32472045.15,384577.7541,841115.2041,23654816.97,241347.6388,1271.598714,2754057.052,669776.8712,5384612.371,181934.0306,5124336.153,1174520.231,1545636.061,398792.0428,988435.9786,1287600.18,794718.1001,688383.9533,21944.88543,43279.05699,6405014.676,5983118.818,5948974.19
11608/178.9747mz/5.95min,37509851.38,4280670.143,46176697.42,16628733.72,48349866.76,22663142.4,29135637,3670579.046,4327634.013,8715915.107,8560364.562,8449657.735,8508784.421,4534926.89,34313838.26,9431143.424,10646876.5,28726528.03,6985101.952,25076509.43,12032916.32,4871855.079,7391479.119,12886230.51,10220044.2,2270365.601,3626244.885,3669893.478,727764.7133,5341058.939,24881789.47,734779.1311,5447727.132,7473540.667,6189465.237,1710824.07,4207299.758,3280929.869,6311528.264,4621769.075,1057149.129,10447767.41,2319899.482,2888777.262,1988237.161,1922495.279,1164256.418,1153606.581,1416506.222,1439272.66,1409618.004
11648/457.1856mz/9.28min,341720.4247,567309.1056,164445.9503,217061.754,170676.5613,336179.2971,100594.3965,2891612.84,1671638.93,1532792.498,603220.0371,639551.8721,1827940.133,1127079.734,258932.0511,593224.9534,1954508.958,413186.888,1812751.646,772671.5183,1049763.35,672075.7084,472338.3937,2989975.308,1993246.145,1457708.977,4999605.769,3053218.706,2651789.866,11218590.55,796205.1409,483695.4692,4557425.993,7178425.444,2517907.161,2049150.659,1236411.478,5526653.868,4091088.107,3412066.84,1672855.295,298824.4677,1296968.007,510016.7449,3164007.988,3499644.8,1162064.911,1241741.132,1243394.933,1285712.109,1187518.699
11704/449.1090mz/7.00min,294739.8449,397785.0667,73030.16278,77705.13278,135222.311,4132.590622,69284.86609,1357231.711,437910.8572,752330.8769,152991.7444,1399774.816,1990290.884,440007.4705,83262.90668,5474.088201,2298724.829,1077419.601,592196.0127,292673.748,4157.070285,2724.573844,1948.056761,1457.518543,1426.464484,1947.758154,2495.437936,1793.558002,1316.847946,24336.09774,43533.40743,945.1038628,1253.945799,1271.598714,181242.8514,1160.888872,1288.940709,1568.44613,1305.115718,907.1596693,887.6039126,29331.12525,833.7472172,866.8446036,945.8622829,805.6321565,95420.37381,97004.79811,800.2513959,63879.88146,66538.04951
11801/193.1181mz/7.21min,3870.221119,1558745.405,11902.79881,17543.92161,4708.787705,11838.09747,14965.34714,1273.44588,1149.639359,1626.46529,1011.808455,5886.852453,1001637.736,5823.786697,23264.25748,1419879.431,1332466.386,8657.626984,6546.168538,6661.663672,33867.39518,2724.573844,1585429.465,1457.518543,1426.464484,58791.91819,1707461.928,1793.558002,609678.7742,1352.569231,1576.622157,704214.1047,1253.945799,2135587.659,2742222.431,1986609.394,2101613.34,1568.44613,2313463.713,907.1596693,2306128.983,869373.4727,4070.159873,3520.570095,1712491.921,1650413.53,531141.9209,300656.5164,330308.4392,307874.6304,560533.501
11859/433.1170mz/8.53min,18331.5732,3666.119148,51282.93433,36979.07591,4708.787705,22148.32021,25109.68613,89045.49638,15529.7383,75040.12125,57758.99958,126103.0326,192574.6448,192147.5297,34175.58878,5474.088201,242556.3864,60408.9499,36824.92448,119834.2487,44776.96333,33956.63238,20183.21522,22957.03072,1426.464484,1947.758154,23458.50726,20651.78876,264117.885,28288.6483,1576.622157,57183.38672,1253.945799,7694.950626,75106.53722,10990.22891,18071.81386,11742.85916,8658.661928,91299.87298,29238.97076,8751.325725,84311.09586,54291.16399,10709.57821,23753.50792,67720.70286,65953.37128,80905.36732,58837.28006,90191.19691
11881/783.2891mz/7.18min,3870.221119,84661.80289,18288.8197,1167906.466,97787.95528,557632.0472,278887.3432,218958.9968,1149.639359,1626.46529,12907.67958,18530.04761,34487.90792,12158.5267,27802.86042,96582.03896,44427.15118,93415.42973,20109.51374,584475.363,4157.070285,209390.0085,580043.9984,1457.518543,1426.464484,121458.4852,227721.8869,1793.558002,74539.41237,12807.23214,16313.89277,2408467.845,1253.945799,104165.9646,264419.4329,165669.8204,67063.11868,1568.44613,39486.19075,907.1596693,173766.5707,1070704.456,6334.289559,866.8446036,312140.6522,412904.7018,12970.54176,13742.29252,83859.58393,58963.55403,15140.84019
11903/491.2253mz/9.40min,454064.8584,72306.20139,65338.42812,208568.3643,1288859.52,371697.5756,122375.7478,103133.4918,118309.1605,143868.6027,421564.5648,51461.43905,71690.37511,155128.7274,477143.7528,83852.47801,46599.8945,44885.10051,101486.713,65693.52701,220725.3658,51290.54258,93530.67726,73342.43163,66285.56726,200697.9981,32864.30084,56848.89112,136026.387,219135.6009,114982.2267,80814.69301,143137.862,94452.5874,87431.16372,137073.0199,173862.7004,181228.5767,73381.11212,21725.44791,98356.21207,101147.3531,55591.25052,119355.1086,46212.99408,70659.17452,124333.0775,145133.2104,72020.60836,76276.71828,58373.24588
11910/587.1718mz/7.61min,296616.6009,352089.0888,307930.1459,182956.3705,243389.6441,105615.0541,351485.5861,812782.2357,111674.0323,298827.0093,143461.8605,870514.118,428234.9673,535725.7454,248608.6892,396085.3342,962450.4884,478934.0848,585077.2444,444147.8302,240313.9001,576870.9444,63075.8332,201068.7501,156613.1908,102038.0347,137500.1599,511447.9374,483561.6436,173983.548,93662.95174,372317.4484,103134.4794,281683.4509,103943.4042,84042.93209,90503.71404,232411.1036,82220.7777,20769.84612,66511.41835,107247.6341,33852.01762,133028.1379,121886.899,64220.24024,195782.7297,81378.25598,218000.3133,178662.0651,183767.1962
11935/192.9315mz/7.21min,1137014.193,1703394.892,2135348.705,878670.5775,3519148.8,2340910.097,957892.687,332365.5484,1014666.12,1004729.929,246180.7883,892997.4228,3701792.648,259989.2599,1526026.951,756552.1661,658148.9183,3827274.899,386745.8695,665850.6313,2454506.462,1111596.056,253796.0752,325607.2954,214090.3651,351611.1289,1958835.991,295627.8214,1913250.277,385288.3193,664218.9279,221258.0179,271593.309,1059526.849,1358666.737,797588.6467,647101.2112,619991.195,550102.8598,203782.3948,370905.5854,802637.1644,114151.7207,652501.1887,694189.1046,1915393.453,260201.6116,202853.2673,151667.5594,250153.2469,229737.4237
12056/521.2266mz/8.68min,292466.7946,655765.3826,982129.6823,250835.6331,293923.911,18788.5185,235599.5988,51100.0126,124560.531,49316.88052,154074.4775,220467.725,15218.5539,171186.4725,186915.0553,51794.54234,51761.14271,106106.8627,305413.5398,55828.67677,1353915.687,351425.0346,173175.3657,48012.82556,257199.572,195590.142,125452.8576,101052.421,121938.3918,155388.1676,51324.98176,625126.647,183982.4114,330447.8876,122027.4538,92556.7492,129794.3629,137761.2959,152099.9213,32896.046,282617.4273,288414.4394,144496.8731,43553.23772,235984.2514,334173.9706,128887.6886,23086.30364,210863.198,104695.7971,124971.3739
12122/362.8754mz/7.72min,964365.964,2084539.419,1206760.231,2001116.956,2181599.901,1574912.129,1919821.047,541251.7905,423130.2746,293269.7878,138844.8952,1036876.776,286657.7698,355778.3004,1914903.744,1260522.189,855055.6682,568346.6189,323339.9937,262538.3799,2465777.712,709112.7143,470949.8478,156852.4029,459987.7731,391264.6012,259808.5468,1028045.816,181609.5837,287442.0136,172677.4031,140057.2401,389820.0931,126297.9596,746345.6148,246098.5423,384585.0791,165949.3798,137168.5617,500313.2475,138672.5619,1105653.023,92392.5517,700902.3818,456934.9928,198964.0425,86340.26349,113766.9185,229986.9429,189246.6845,289986.0825
12165/609.5480mz/6.22min,3870.221119,3666.119148,3467.808425,3081.66641,4708.787705,4132.590622,4435.290852,1273.44588,1149.639359,13991.53768,33838.15777,8191.912984,1728.321626,1208.900256,5556.70613,5474.088201,2143.998581,9464.093933,1527.917449,1263.272936,4157.070285,2724.573844,1948.056761,1457.518543,1426.464484,1947.758154,230539.9656,1793.558002,195606.6349,1352.569231,1576.622157,140668.2058,1253.945799,26578.78638,2100.172115,1160.888872,38315.43904,1568.44613,19447.72292,907.1596693,887.6039126,2289.72417,833.7472172,866.8446036,945.8622829,805.6321565,30629.6943,55137.47656,50099.8546,50841.69556,50719.29764
12192/477.2341mz/11.04min,349482.4443,38549.3313,39870.61269,180007.4199,259454.0365,192552.4726,81848.1203,99215.80352,52006.34095,182130.2108,7006.581885,2562385.668,1173062.02,652352.6693,86733.99278,108434.2356,949420.7732,1310855.224,111608.2842,426213.0353,201870.5475,32986.74976,116584.3605,243220.8166,22193.02836,51218.27629,169892.577,1793.558002,300756.8,49025.79152,72073.89696,396063.62,128450.736,148649.3942,174898.8264,26312.71538,43234.57861,25277.92544,148515.6175,14507.73482,32189.00042,200627.5906,14526.36108,8129.414155,50831.39193,45372.1719,172346.4582,144110.9464,156946.9541,106926.7166,165760.1117
12210/608.7477mz/6.22min,3870.221119,3666.119148,3467.808425,3081.66641,4708.787705,4132.590622,4435.290852,1273.44588,1149.639359,24943.65519,35515.89148,2131.620931,1728.321626,1208.900256,5556.70613,5474.088201,2143.998581,2306.841466,1527.917449,1263.272936,4157.070285,2724.573844,1948.056761,1457.518543,1426.464484,1947.758154,222293.7306,1793.558002,170581.8346,1352.569231,1576.622157,84357.83381,1253.945799,31897.31639,2100.172115,1160.888872,46095.37935,1568.44613,28808.90296,907.1596693,887.6039126,2289.72417,833.7472172,866.8446036,945.8622829,805.6321565,43568.63816,52497.27441,27628.22594,22749.23261,17243.40682
12213/609.1274mz/9.00min,16256.36219,147864.2979,3467.808425,19092.61423,19744.97769,17837.38141,4435.290852,7435.166852,1149.639359,6828.24743,10182.41367,2131.620931,105935.6153,6219.57961,5556.70613,349296.3172,190580.4148,2306.841466,1527.917449,1263.272936,43490.07768,2724.573844,8088.108989,1457.518543,1426.464484,1947.758154,343900.1692,1793.558002,6543611.792,1352.569231,1576.622157,18061559.76,16204.23588,1271.598714,10363.28081,1160.888872,28709.72902,1568.44613,15549.32268,907.1596693,3691992.37,8400.785369,9185.326277,866.8446036,945.8622829,805.6321565,15795.29989,26641.24086,19433.36447,45155.09808,21225.19645
12229/623.2613mz/8.12min,37341.69242,34104.64658,20310.13532,252989.7432,102210.5727,443993.2274,21225.27227,388615.4868,68594.739,98430.62073,97018.51834,126443.2031,58171.70007,46921.39803,24164.83729,75747.18094,15852.44724,116885.7129,81219.47625,110094.4963,33525.78669,85118.8384,58753.24595,95876.57049,53710.04527,28328.37882,28525.41493,77835.09426,24399.17524,98013.67116,99869.17074,1735697.811,152809.5303,30967.94424,71429.8939,28852.07282,21525.87111,62908.79752,19683.67294,371013.7374,159379.4956,175678.8449,68705.4118,274943.7975,108319.5532,76793.97253,46700.86311,58966.85187,77174.79963,95576.18783,58286.96685
12257/563.1453mz/8.08min,16842.92172,3666.119148,3467.808425,35826.87117,4708.787705,4132.590622,4435.290852,10125.32557,7364.686478,9592.384107,43358.6231,13107.29143,27131.41484,6693.72763,5556.70613,5474.088201,2143.998581,2306.841466,10212.73806,7661.545499,4157.070285,2724.573844,1948.056761,1457.518543,1426.464484,1947.758154,253459.9535,1793.558002,541469.4705,1352.569231,20911.73036,459209.3985,41370.83506,9504.10687,32424.89426,10062.60939,8144.391256,1568.44613,9740.377779,97994.80697,6090.315224,2289.72417,162394.7305,191658.1398,945.8622829,11475.65045,69322.42055,21671.88929,26955.47187,83735.9711,20306.72435
12278/1386.5678mz/7.67min,24530.79049,3666.119148,3467.808425,3081.66641,4708.787705,4132.590622,4435.290852,1273.44588,1149.639359,1626.46529,1011.808455,14706.71581,1728.321626,1208.900256,5556.70613,5474.088201,2143.998581,2306.841466,32681.86337,1263.272936,4157.070285,2724.573844,1948.056761,1457.518543,16656.74565,1947.758154,1114915.65,1793.558002,13040118.69,1352.569231,1576.622157,4142495.041,44996.88725,1271.598714,2100.172115,1160.888872,1288.940709,1568.44613,159516.0958,907.1596693,887.6039126,2289.72417,833.7472172,866.8446036,945.8622829,805.6321565,538620.8412,300633.3193,720898.0948,191694.8946,360360.5675
12300/668.3147mz/9.21min,399027.5772,3309664.893,3337388.226,1072675.397,712817.6416,286808.8828,3569798.713,428018.8798,2461733.934,530025.4057,1934740.183,4160482.127,2889005.324,2266591.014,3830202.009,3480963.797,3205153.703,6662790.195,567534.3267,842422.5301,136187.0863,287119.0036,1211692.728,818597.3887,1183149.312,1931282.976,574214.0102,874990.3721,4493518.341,247405.9023,332970.8492,5230119.723,477781.5145,38293.22721,115820.3641,821392.7909,21818.95916,327375.2171,24672.21545,5286668.11,8466126.203,1129942.132,4122594.841,2925320.269,399121.7689,680418.4025,1553905.059,1310723.753,1256840.124,1593098.422,1081627.835
12426/451.0245mz/8.99min,3870.221119,812209.3594,3467.808425,12240.7293,4708.787705,4132.590622,21329.59849,1273.44588,1149.639359,1626.46529,1011.808455,2131.620931,372625.6775,1208.900256,5556.70613,772443.373,241128.4294,2306.841466,1527.917449,1263.272936,4157.070285,2724.573844,45907.39114,1457.518543,1426.464484,1947.758154,614918.8298,1793.558002,1399537.113,1352.569231,1576.622157,1234852.689,1253.945799,119743.9221,11346.5902,10381.68816,140792.313,1568.44613,80851.35512,907.1596693,659199.9842,54007.99394,833.7472172,866.8446036,13130.12791,6895.276705,139350.6117,121253.9278,88819.59036,82720.2686,119618.0908
12505/293.1982mz/8.99min,12132.52392,257066.9638,3467.808425,3081.66641,4708.787705,4132.590622,4435.290852,5319.069077,1149.639359,1626.46529,1011.808455,2131.620931,102987.9143,1208.900256,5556.70613,382454.5821,135313.0996,2306.841466,1527.917449,1263.272936,35882.53934,2724.573844,18497.16031,1457.518543,1426.464484,1947.758154,330405.2183,1793.558002,651725.4545,1352.569231,1576.622157,1012337.026,1253.945799,30721.22284,2100.172115,1160.888872,80245.53147,1568.44613,44014.02498,907.1596693,242667.2106,2289.72417,833.7472172,866.8446036,5374.30957,805.6321565,35627.65453,32634.01049,44645.4158,48450.41915,47427.45292
12533/567.0375mz/6.60min,3870.221119,3666.119148,3467.808425,15326.13367,4708.787705,4132.590622,4435.290852,1273.44588,1149.639359,7135.295579,13382.89476,2131.620931,1728.321626,1208.900256,5556.70613,5474.088201,12698.38654,2306.841466,11078.04662,1263.272936,4157.070285,2724.573844,1948.056761,1457.518543,1426.464484,14299.34001,131574.8206,1793.558002,625632.2996,1352.569231,1576.622157,476437.5058,1253.945799,82297.89839,2100.172115,1160.888872,56882.96376,1568.44613,19625.41014,907.1596693,6498.312562,2289.72417,833.7472172,866.8446036,945.8622829,805.6321565,86059.55599,55178.44045,94587.02447,126847.7124,49732.55061
12538/293.1227mz/4.98min,36448155.03,25468687.11,34148744.72,16871418.99,3842546.924,2421838.154,64527988.6,7991061.475,6967195.844,647636.4955,751977.9422,6375408.15,3321416.414,1375010.172,46795206.94,21765287.94,5510511.562,21392387.4,12436293.21,4306183.388,36330911.27,61810238.87,38429577.11,8089843.46,18642787.28,46348571.79,6623552.859,22998143.59,532890.1302,3253573.283,9675714.284,5162712.646,2065892.577,5934714.419,6199422.122,4751091.337,6768834.402,2539384.527,6522944.438,525750.7574,1003685.204,38111930.95,750836.9003,901254.7231,5288295.187,5154491.603,6101274.913,5716678.291,4297823.61,5189900.832,6252205.864
12591/521.2579mz/5.81min,82616.09004,29561.15192,446017.6437,93865.31173,1158716.137,428332.9273,108499.0068,18418.85103,148780.9943,286985.1215,71439.63971,290562.4691,23881.89854,581961.5277,503355.1639,5474.088201,2143.998581,215520.4579,30105.64665,390050.6519,4157.070285,590243.1757,319475.3958,18193.65626,453214.1104,65860.5024,37816.11311,493646.2925,42166.73116,3830806.968,13416.25949,97141.4893,4225281.971,375332.6147,28797.55348,1088570.766,484452.3689,4131885.828,425158.9614,118091.5549,386649.0457,145596.5701,74094.53234,109941.961,618024.5989,512537.2691,269948.3164,293017.7569,331600.8696,119656.2417,272279.0609
12652/503.1904mz/9.29min,203970.9057,118381.2288,92256.23142,148162.8803,105146.1055,47241.77656,67821.06743,68154.4004,16415.74746,8198.799681,17111.99919,8813.142652,30345.59028,87769.65817,32584.80936,41658.95576,9247.663123,16461.09842,63513.47027,41647.58165,148626.7005,160351.646,68047.47929,123131.0075,24954.50503,140886.6966,27587.39212,109435.1012,25822.83446,1675941.609,45298.39739,7519.761489,591090.2477,516641.9711,28093.57157,162524.4861,17546.59715,302546.3357,149251.1013,278360.8218,123453.8685,152410.8644,96510.14542,11966.93673,376823,325602.5916,29614.75308,38780.10443,42298.00826,57896.37236,53301.47657
12746/489.2047mz/8.12min,434011.2745,930127.092,719045.2352,573930.7433,421667.0267,148428.6231,758363.1747,66493.22134,42173.91143,38564.84948,95517.29556,39491.75297,56845.01814,45944.69707,683381.2982,481290.7871,40655.53025,101100.2992,101684.5732,137605.2034,1225293.067,569608.0243,123576.5662,85648.21396,196596.3474,187725.7214,49066.22183,92037.60371,54141.56082,955207.6584,65452.92881,15673.92087,84887.44529,253909.6064,157446.0472,46001.02366,54546.71188,567697.0342,123772.2188,250953.7768,106736.4931,65668.184,188765.795,440625.8974,70647.08971,94574.38059,49053.74939,161439.603,140545.1742,109260.9117,123457.287
12826/445.2272mz/9.05min,303704.3404,699575.1481,407294.478,523518.334,498825.7234,69741.93582,268161.9662,42310.20081,57364.0183,44673.79638,84918.28428,45883.63417,34936.06823,64816.40887,831077.9723,753500.3753,33229.97047,134404.2982,37875.13648,130093.9473,305890.1984,288951.9209,671648.144,114779.0606,258545.9678,317519.1514,108234.3404,155198.2685,127881.9293,760845.3763,119147.7451,54491.94491,597448.4967,67675.86761,654504.9209,127266.9292,147995.5304,146212.1877,91937.2621,106888.5903,81326.42692,613249.0673,244158.4435,92094.99689,148605.4354,202340.8262,70675.16581,168856.0944,115470.3959,56996.89218,85446.51917
12835/485.2480mz/9.91min,332531.6282,103701.6245,1200700.563,1189693.184,2848625.741,2091861.768,9261074.013,232061.0458,553584.8113,662286.2486,51104.91466,1056676.915,444673.1221,1231253.379,1509770.644,286494.7986,398757.582,3088740.659,274090.173,858702.0073,2785791.484,856575.9794,421623.3679,1138214.39,866719.4409,3731151.312,1113285.955,477574.8304,60468.93636,1708064.256,869743.1456,333676.0822,1392498.568,1284518.249,141868.7811,855979.4093,963569.8329,1505137.216,1085626.227,348469.8446,409114.9043,465326.6083,132275.087,146465.0648,785478.4543,786898.3809,1763663.671,1808161.496,1885439.456,1831616.428,2138887.279
